dis,X
65.16436781609195,0.010348827516433944
65.88045977011494,0.01050413143076507
66.59655172413794,0.010659435345096197
67.31264367816092,0.010814739259427322
68.02873563218391,0.010970440139930933
68.7448275862069,0.011135636451280427
69.46091954022988,0.011300832762629916
70.17701149425288,0.011466029073979412
70.89310344827587,0.011631225385328903
71.60919540229885,0.011796421696678395
72.32528735632184,0.011966173834400705
73.04137931034484,0.012141399403100968
73.75747126436782,0.012316624971801225
74.47356321839081,0.012491850540501483
75.1896551724138,0.01266707610920174
75.90574712643678,0.012842301677902
76.62183908045978,0.013027410436269652
77.33793103448276,0.013214017201204263
78.05402298850575,0.013400623966138872
78.77011494252874,0.013587230731073482
79.48620689655172,0.013773837496008093
80.20229885057472,0.013963992971663463
80.9183908045977,0.014163161366024388
81.63448275862069,0.014362329760385317
82.35057471264368,0.014561498154746243
83.06666666666666,0.014760666549107168
83.78275862068966,0.014959834943468099
84.49885057471265,0.01516715225424176
85.21494252873563,0.015378018286679028
85.93103448275862,0.015588884319116297
86.64712643678162,0.01579975035155357
87.3632183908046,0.016010616383990837
88.07931034482759,0.01622266992298967
88.79540229885058,0.016444257934961064
89.51149425287356,0.016665845946932455
90.22758620689656,0.016887433958903852
90.94367816091955,0.017109021970875243
91.65977011494253,0.017330609982846634
92.37586206896552,0.017558050910836162
93.0919540229885,0.017790789891245783
93.8080459770115,0.018023528871655405
94.52413793103449,0.018256267852065022
95.24022988505747,0.01848900683247464
95.95632183908046,0.018721745812884258
96.67241379310344,0.018965755122760483
97.38850574712644,0.019210496522414036
98.10459770114943,0.01945523792206758
98.82068965517242,0.01969997932172112
99.5367816091954,0.019944720721374667
100.2528735632184,0.02019402139689585
100.96896551724139,0.02045167383684728
101.68505747126437,0.02070932627679871
102.40114942528736,0.020966978716750143
103.11724137931034,0.021224631156701576
103.83333333333334,0.021482283596653013
104.54942528735633,0.021749828590088557
105.26551724137931,0.02202037446271907
105.9816091954023,0.022290920335349587
106.69770114942528,0.0225614662079801
107.41379310344828,0.022832012080610625
108.12988505747127,0.02310477298845922
108.84597701149426,0.023387530957911514
109.56206896551724,0.023670288927363815
110.27816091954023,0.023953046896816113
110.99425287356323,0.024235804866268418
111.71034482758621,0.024518562835720712
112.4264367816092,0.024808912027463447
113.14252873563218,0.025104417521139302
113.85862068965518,0.025399923014815168
114.57471264367817,0.025695428508491026
115.29080459770115,0.02599093400216688
116.00689655172414,0.026286565097935144
116.72298850574713,0.026595112275538943
117.43908045977012,0.02690365945314275
118.15517241379311,0.027212206630746548
118.8712643678161,0.027520753808350347
119.58735632183908,0.027829300985954143
120.30344827586207,0.028143997827254633
121.01954022988507,0.028467057279415408
121.73563218390805,0.028790116731576176
122.45172413793104,0.02911317618373694
123.16781609195402,0.029436235635897708
123.88390804597701,0.029759295088058475
124.60000000000001,0.030097058112998103
125.316091954023,0.03043766608209609
126.03218390804598,0.03077827405119407
126.74827586206897,0.031118882020292053
127.46436781609196,0.03145948998939004
128.18045977011494,0.031804897232934046
128.89655172413794,0.03216454945668093
129.61264367816094,0.032524201680427814
130.3287356321839,0.03288385390417469
131.0448275862069,0.03324350612792157
131.76091954022988,0.03360315835166844
132.47701149425288,0.03397504499923147
133.19310344827588,0.03435306359897222
133.90919540229885,0.03473108219871296
134.62528735632185,0.03510910079845372
135.34137931034482,0.035487119398194454
136.05747126436782,0.03586663286189636
136.77356321839082,0.03626327746659311
137.4896551724138,0.03665992207128983
138.2057471264368,0.03705656667598657
138.92183908045976,0.037453211280683296
139.63793103448276,0.037849855885380035
140.35402298850576,0.038255787834294
141.07011494252873,0.03867121820343011
141.78620689655173,0.039086648572566246
142.5022988505747,0.039502078941702365
143.2183908045977,0.0399175093108385
143.9344827586207,0.04033293967997462
144.65057471264367,0.04076625136306614
145.36666666666667,0.04120136381452422
146.08275862068967,0.04163647626598228
146.79885057471265,0.042071588717440336
147.51494252873565,0.0425067011688984
148.23103448275862,0.042952907117247814
148.94712643678162,0.04342240388991644
149.66321839080462,0.043891900662585054
150.3793103448276,0.044361397435253656
151.0954022988506,0.04483089420792227
151.81149425287356,0.045300390980590875
152.52758620689656,0.04576988775325949
153.24367816091956,0.04623938452592811
153.95977011494253,0.04670888129859671
154.67586206896553,0.047178378071265334
155.3919540229885,0.047647874843933936
156.1080459770115,0.04812253741137327
156.8241379310345,0.04862627131321376
157.54022988505747,0.04913000521505423
158.25632183908047,0.049633739116894726
158.97241379310344,0.05013747301873521
159.68850574712644,0.0506412069205757
160.40459770114944,0.05115753306484603
161.1206896551724,0.05168355380485068
161.8367816091954,0.05220957454485535
162.55287356321838,0.05273559528485999
163.26896551724138,0.053261616024864664
163.98505747126438,0.053787636764869334
164.70114942528735,0.05433347778890897
165.41724137931035,0.05487974121244447
166.13333333333333,0.055426004635979936
166.84942528735633,0.05597226805951543
167.56551724137933,0.05651853148305093
168.2816091954023,0.05707229089739099
168.9977011494253,0.057637615554686744
169.71379310344827,0.05820294021198248
170.42988505747127,0.05876826486927823
171.14597701149427,0.05933358952657399
171.86206896551724,0.05989891418386972
172.57816091954024,0.06048078379816303
173.29425287356324,0.06106660051949353
174.0103448275862,0.06165241724082401
174.7264367816092,0.062238233962154506
175.44252873563218,0.06282405068348498
176.15862068965518,0.06341437167452305
176.87471264367818,0.06402052288880876
177.59080459770115,0.06462667410309444
178.30689655172415,0.06523282531738014
179.02298850574712,0.06583897653166583
179.73908045977012,0.06644512774595154
180.45517241379312,0.06706420205938685
181.1712643678161,0.06769068431097101
181.8873563218391,0.06831716656255521
182.60344827586206,0.06894364881413939
183.31954022988506,0.06957013106572359
184.03563218390806,0.0701977556011875
184.75172413793103,0.07084719407396738
185.46781609195403,0.07149663254674728
186.183908045977,0.07214607101952715
186.9,0.07279550949230705
187.616091954023,0.07344494796508695
188.33218390804598,0.0741052201757157
189.04827586206898,0.07477801303839128
189.76436781609195,0.07545080590106681
190.48045977011495,0.07612359876374239
191.19655172413795,0.07679639162641796
191.91264367816092,0.07746918448909353
192.62873563218392,0.07816242278520422
193.3448275862069,0.07885850176310844
194.0609195402299,0.07955458074101268
194.7770114942529,0.08025065971891691
195.49310344827586,0.08094673869682112
196.20919540229886,0.08164994068910629
196.92528735632186,0.0823704022931606
197.64137931034483,0.08309086389721489
198.35747126436783,0.08381132550126921
199.0735632183908,0.0845317871053235
199.7896551724138,0.08525224870937781
200.5057471264368,0.08599009830802752
201.22183908045977,0.08673517973170213
201.93793103448277,0.08748026115537676
202.65402298850574,0.08822534257905135
203.37011494252874,0.08897042400272598
204.08620689655174,0.0897187521275662
204.80229885057472,0.09049080281558965
205.51839080459771,0.09126285350361311
206.2344827586207,0.09203490419163657
206.9505747126437,0.09280695487966004
207.66666666666669,0.0935790055676835
208.38275862068966,0.09436779761690889
209.09885057471266,0.09517116922994383
209.81494252873563,0.09597454084297873
210.53103448275863,0.09677791245601365
211.24712643678163,0.09758128406904859
211.9632183908046,0.09838465568208349
212.6793103448276,0.09922051154179931
213.39540229885057,0.10005812627781592
214.11149425287357,0.10089574101383257
214.82758620689657,0.10173335574984921
215.54367816091954,0.10257097048586583
216.25977011494254,0.10342176092646437
216.9758620689655,0.1042956962994479
217.6919540229885,0.10516963167243146
218.4080459770115,0.10604356704541502
219.12413793103448,0.10691750241839856
219.84022988505748,0.10779143779138212
220.55632183908045,0.1086932993415698
221.27241379310345,0.1096031810128967
221.98850574712645,0.11051306268422363
222.70459770114942,0.11142294435555052
223.42068965517242,0.11233282602687743
224.13678160919542,0.1132484685399146
224.8528735632184,0.11418850991195988
225.5689655172414,0.1151285512840052
226.28505747126437,0.11606859265605046
227.00114942528737,0.11700863402809578
227.71724137931037,0.11794867540014109
228.43333333333334,0.11890399012157644
229.14942528735634,0.11986927100733533
229.8655172413793,0.12083455189309417
230.5816091954023,0.12179983277885305
231.2977011494253,0.12276511366461193
232.01379310344828,0.12373087236710656
232.72988505747128,0.12472095990506515
233.44597701149425,0.12571104744302375
234.16206896551725,0.12670113498098234
234.87816091954025,0.12769122251894097
235.59425287356322,0.12868131005689953
236.31034482758622,0.12968205088492446
237.0264367816092,0.1306967199032953
237.7425287356322,0.13171138892166617
238.4586206896552,0.13272605794003706
239.17471264367816,0.1337407269584079
239.89080459770116,0.1347553959767788
240.60689655172413,0.13579076873769147
241.32298850574713,0.1368298666037964
242.03908045977013,0.13786896446990132
242.7551724137931,0.13890806233600617
243.4712643678161,0.1399471602021111
244.18735632183908,0.1409923431252594
244.90344827586208,0.14205469860202732
245.61954022988508,0.14311705407879524
246.33563218390805,0.14417940955556313
247.05172413793105,0.14524176503233102
247.76781609195402,0.14630412050909888
248.48390804597702,0.14737840474885514
249.20000000000002,0.14845841252809747
249.916091954023,0.14953842030733971
250.632183908046,0.15061842808658205
251.348275862069,0.15169843586582438
252.06436781609196,0.1527793397139332
252.78045977011496,0.1538693162593158
253.49655172413793,0.15495929280469833
254.21264367816093,0.15604926935008095
254.92873563218393,0.15713924589546352
255.6448275862069,0.15822922244084608
256.3609195402299,0.15932130054955246
257.0770114942529,0.16041544675719854
257.7931034482759,0.16150959296484463
258.5091954022989,0.16260373917249074
259.22528735632187,0.16369788538013683
259.9413793103448,0.16479203158778283
260.6574712643678,0.16588919010576436
261.3735632183908,0.16698661720386315
262.0896551724138,0.168084044301962
262.8057471264368,0.1691814714000608
263.52183908045976,0.17027889849815955
264.23793103448276,0.1713791556826821
264.95402298850576,0.17248510038388232
265.67011494252876,0.17359104508508252
266.38620689655176,0.17469698978628273
267.1022988505747,0.17580293448748285
267.8183908045977,0.17690887918868306
268.5344827586207,0.17802384898186777
269.2505747126437,0.1791418853654472
269.9666666666667,0.18025992174902664
270.68275862068964,0.181377958132606
271.39885057471264,0.18249599451618542
272.11494252873564,0.18361596424942464
272.83103448275864,0.18474604540138456
273.54712643678164,0.18587612655334448
274.2632183908046,0.1870062077053043
274.9793103448276,0.18813628885726422
275.6954022988506,0.18926637000922417
276.4114942528736,0.19039939064572636
277.1275862068966,0.19153458715765792
277.8436781609195,0.19266978366958937
278.5597701149425,0.19380498018152092
279.2758620689655,0.19494017669345245
279.9919540229885,0.196075373205384
280.7080459770115,0.19720187257031707
281.42413793103447,0.19832827310403417
282.14022988505747,0.19945467363775132
282.85632183908046,0.2005810741714685
283.57241379310346,0.20170747470518569
284.28850574712646,0.20283339632813463
285.0045977011494,0.2039586081709808
285.7206896551724,0.20508382001382705
286.4367816091954,0.20620903185667333
287.1528735632184,0.20733424369951958
287.8689655172414,0.20845945554236583
288.5850574712644,0.20957825353569096
289.30114942528735,0.2106956150283374
290.01724137931035,0.21181297652098388
290.73333333333335,0.21293033801363037
291.44942528735635,0.2140476995062769
292.16551724137935,0.215168463072862
292.8816091954023,0.21630054326039558
293.5977011494253,0.21743262344792924
294.3137931034483,0.21856470363546293
295.0298850574713,0.21969678382299654
295.7459770114943,0.2208288640105302
296.46206896551723,0.22196750677290655
297.17816091954023,0.22310999642988447
297.89425287356323,0.22425320804757334
298.61034482758623,0.22539254055574648
299.32643678160923,0.22652805098897033
300.0425287356322,0.2276593712873491
300.7586206896552,0.22878387951398377
301.4747126436782,0.2298981421764793
302.1908045977012,0.23100016448055422
302.9068965517242,0.23208283104644753
303.6229885057471,0.2331405543409043
304.3390804597701,0.23419311262224501
305.0551724137931,0.23524594432297366
305.7712643678161,0.23632119544072747
306.4873563218391,0.2374164507532448
307.20344827586206,0.23851759021852834
307.91954022988506,0.2396098988625065
308.63563218390806,0.24048846004733654
309.35172413793106,0.24158265263577644
310.06781609195406,0.2430024348653912
310.783908045977,0.24513130386914872
311.5,0.24726017287290636
311.5,0.49208432470256563
312.225,0.49349356776299225
312.95,0.49490281082341875
313.675,0.49581850977804465
314.4,0.4965016856656445
315.125,0.4970331334129435
315.85,0.49760054663985653
316.575,0.4981869300513958
317.3,0.49879139952520635
318.025,0.4994165443940334
318.75,0.5000994866912453
319.475,0.5008009787276807
320.2,0.5015204440794421
320.925,0.5022614614547437
321.65,0.5030311144961781
322.375,0.5038123213311838
323.1,0.5045963595212704
323.825,0.5053499705574986
324.55,0.5061183631278133
325.275,0.5069055255116318
326.0,0.5077157059650897
326.725,0.5085465295120208
327.45,0.5094058904509873
328.175,0.5102878085398577
328.9,0.5111858106167397
329.625,0.5120235152101098
330.35,0.5128721807386879
331.075,0.5137450224900703
331.8,0.5146360265604647
332.525,0.515552473463921
333.25,0.516493393301117
333.975,0.5174623959475351
334.7,0.5184683715736405
335.425,0.5195402122953527
336.15,0.5206672836286546
336.875,0.5218314221255508
337.6,0.5230453792536963
338.325,0.524136590613634
339.05,0.5250330438592132
339.775,0.5255121798178053
340.5,0.5259913157763974
340.5,0.9726784717982001
341.20454545454544,0.9751779774687422
341.90909090909093,0.9776774831392845
342.6136363636364,0.9792244068063765
343.3181818181818,0.9803186676599107
344.02272727272725,0.9810452648702828
344.72727272727275,0.9820908936737449
345.4318181818182,0.9831164532094916
346.1363636363636,0.9841049456607203
346.84090909090907,0.9849918057888642
347.54545454545456,0.9858866492035545
348.25,0.9867411559216028
348.95454545454544,0.9875180896301646
349.65909090909093,0.9882881983554803
350.3636363636364,0.9890534715555299
351.0681818181818,0.9898146138258179
351.77272727272725,0.9905753930733687
352.47727272727275,0.9912352088710902
353.1818181818182,0.9918192420229001
353.8863636363636,0.9923236238383145
354.59090909090907,0.9926935293102678
355.29545454545456,0.9930725502745092
356.0,0.9935000000000003
